region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,3161.0589495976456,0.8540266894362953,13344768.0,13295616.0,0.996316758747698
mlp,16,540.2995544136502,0.14597331056370466,151142400.0,150994944.0,0.9990243902439024
