region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,32,4349.470209795982,0.4256816256872712,27377664.0,27279360.0,0.9964093357271095
mlp,32,5868.190002278425,0.5743183743127288,302284800.0,301989888.0,0.9990243902439024
