region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,1837.8644144977443,0.4639284946280807,13295616.0,13246464.0,0.9963031423290203
mlp,16,2123.6607683240436,0.5360715053719193,151142400.0,150994944.0,0.9990243902439024
