region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,9141.937907668762,0.5250294554930266,155811840.0,155615232.0,0.9987381703470032
mlp,16,8270.300228730775,0.47497054450697335,881573888.0,1761607680.0,1.9982530154069174
