region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8365.593779366463,0.5404266182351093,40845312.0,40747008.0,0.9975932611311673
mlp,16,7114.0171374427155,0.45957338176489076,881188864.0,880803840.0,0.9995630630211868
