region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,15069.934718543664,0.5735542924864521,70909952.0,70647808.0,0.9963031423290203
mlp,16,11204.709052690305,0.42644570751354793,3221880832.0,3221225472.0,0.9997965908628615
