region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,3517.7772192982957,0.8569093166000885,52346880.0,52248576.0,0.9981220657276996
mlp,16,587.4147200956941,0.1430906833999115,151289856.0,301989888.0,1.996101364522417
