region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,9472.723849467002,0.5113360659039462,177340416.0,177078272.0,0.9985218033998522
mlp,16,9052.712709992193,0.48866393409605374,3221880832.0,3221225472.0,0.9997965908628615
