region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,32,9246.657411335036,0.6670366748571693,53133312.0,53035008.0,0.9981498612395929
mlp,32,4615.634963090997,0.33296332514283067,302284800.0,301989888.0,0.9990243902439024
