region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,7179.525350453332,0.5448843540382686,87752704.0,87621632.0,0.9985063480209111
mlp,16,5996.711583575234,0.4551156459617314,1074135040.0,1073741824.0,0.999633923123856
