region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,2630.881256714929,0.5468671990085734,70909952.0,70647808.0,0.9963031423290203
mlp,16,2179.941666079685,0.4531328009914266,3221880832.0,3221225472.0,0.9997965908628615
