region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,4786.397189833224,0.566345558727903,105054208.0,104923136.0,0.9987523393636931
mlp,16,3664.9751500226557,0.4336544412720969,1074135040.0,1073741824.0,0.999633923123856
