region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,16117.33426549472,0.5877998215434383,40501248.0,40239104.0,0.9935275080906149
mlp,16,11302.432932076044,0.41220017845656165,3221880832.0,3221225472.0,0.9997965908628615
