region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,16959.97002691729,0.3514331326888316,34832384.0,34766848.0,0.9981185324553151
mlp,16,31299.48091658298,0.6485668673111684,268632064.0,268435456.0,0.9992681141741888
