region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,15115.389105165377,0.5631560334374383,108920832.0,108658688.0,0.9975932611311673
mlp,16,11725.110166240484,0.4368439665625617,3221880832.0,3221225472.0,0.9997965908628615
