region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,4101.543432567269,0.5560750708908304,70451200.0,70320128.0,0.998139534883721
mlp,16,3274.337356328033,0.44392492910916964,1074135040.0,1073741824.0,0.999633923123856
