region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,32,10215.532391390298,0.6319444831847685,78790656.0,78692352.0,0.9987523393636931
mlp,32,5949.704687518533,0.3680555168152315,302284800.0,301989888.0,0.9990243902439024
