region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,1678.4202207927592,0.4637199491878758,48930816.0,48881664.0,0.9989954796584631
mlp,16,1941.0492968163453,0.5362800508121243,151142400.0,150994944.0,0.9990243902439024
