region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,7758.330433804076,0.5304133453436478,140902400.0,140640256.0,0.998139534883721
mlp,16,6868.621361267287,0.4695866546563522,1074528256.0,2147483648.0,1.9985362283483776
