region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,7215.985510032624,0.5385628219988745,70451200.0,70320128.0,0.998139534883721
mlp,16,6182.6101881451905,0.4614371780011255,1074135040.0,1073741824.0,0.999633923123856
