region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,7185.625105397776,0.5410502532474674,18546688.0,18415616.0,0.9929328621908127
mlp,16,6095.257885172032,0.45894974675253264,1074135040.0,1073741824.0,0.999633923123856
