region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,32,12144.57032905193,0.5677047222617408,106266624.0,106070016.0,0.9981498612395929
mlp,32,9247.836414841004,0.43229527773825915,302579712.0,603979776.0,1.996101364522417
