region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,32,5684.784451907035,0.43424038963435113,98648064.0,98549760.0,0.9990034877927254
mlp,32,7406.546036014333,0.5657596103656489,302284800.0,301989888.0,0.9990243902439024
