region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,4878.886095830239,0.5584865244774357,35848192.0,35717120.0,0.9963436928702011
mlp,16,3857.0204694988206,0.4415134755225643,1074135040.0,1073741824.0,0.999633923123856
