region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,1577.2623658413067,0.4618640894837207,26419200.0,26370048.0,0.998139534883721
mlp,16,1837.7300567226484,0.5381359105162793,151142400.0,150994944.0,0.9990243902439024
