region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,32,7025.632239470724,0.4833986950593028,106070016.0,105873408.0,0.9981464318813716
mlp,32,7508.193174784537,0.5166013049406972,302579712.0,603979776.0,1.996101364522417
