region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,1439.2067192820832,0.6087312868149004,79724544.0,79527936.0,0.9975339087546239
mlp,16,925.0659088138491,0.39126871318509965,1611071488.0,1610612736.0,0.9997152503762763
