region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,9630.879633128643,0.5197125070252006,623247360.0,622460928.0,0.9987381703470032
mlp,16,8900.288085453212,0.4802874929747994,883884032.0,7046430720.0,7.972121301994513
