region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8401.987762772478,0.5387785877220661,77905920.0,77807616.0,0.9987381703470032
mlp,16,7192.521659540944,0.4612214122779339,881188864.0,880803840.0,0.9995630630211868
