region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,1642.703427001834,0.46148855074097883,13443072.0,13393920.0,0.9963436928702011
mlp,16,1916.8722642352805,0.5385114492590212,151142400.0,150994944.0,0.9990243902439024
