region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,7121.048195520416,0.5400455312017801,53149696.0,53018624.0,0.9975339087546239
mlp,16,6064.9662867654115,0.45995446879821983,1074135040.0,1073741824.0,0.999633923123856
