region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8383.326684357598,0.5351841759670852,66502656.0,66404352.0,0.9985218033998522
mlp,16,7281.050292425789,0.4648158240329148,881188864.0,880803840.0,0.9995630630211868
