region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,1518.2161465054378,0.46556622690309973,26124288.0,26075136.0,0.9981185324553151
mlp,16,1742.7939070039429,0.5344337730969002,151142400.0,150994944.0,0.9990243902439024
