region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8411.241816356778,0.542260257896198,26591232.0,26492928.0,0.9963031423290203
mlp,16,7100.206227041781,0.457739742103802,881188864.0,880803840.0,0.9995630630211868
