region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8395.37243754603,0.5389108177514613,77905920.0,77807616.0,0.9987381703470032
mlp,16,7183.035271125846,0.4610891822485386,881188864.0,880803840.0,0.9995630630211868
