region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8265.12032118626,0.5410236830657604,77905920.0,77807616.0,0.9987381703470032
mlp,16,7011.697644251399,0.4589763169342395,881188864.0,880803840.0,0.9995630630211868
