region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8374.796539661475,0.5400533764210332,103563264.0,103464960.0,0.9990507831039392
mlp,16,7132.553113740869,0.4599466235789668,881188864.0,880803840.0,0.9995630630211868
