region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8200.073464249726,0.542108255799185,26591232.0,26492928.0,0.9963031423290203
mlp,16,6926.1921414290555,0.457891744200815,881188864.0,880803840.0,0.9995630630211868
