region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,15961.087806383148,0.5381343963862475,207749120.0,207486976.0,0.9987381703470032
mlp,16,13698.952350066975,0.4618656036137525,3221880832.0,3221225472.0,0.9997965908628615
