region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,32,6802.705725247506,0.6160401626216634,53133312.0,53035008.0,0.9981498612395929
mlp,32,4239.927755494136,0.3839598373783366,302284800.0,301989888.0,0.9990243902439024
