region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,7244.136294117197,0.5447319535131279,35848192.0,35717120.0,0.9963436928702011
mlp,16,6054.397502914071,0.4552680464868721,1074135040.0,1073741824.0,0.999633923123856
