region,count,latency_ms,latency_share,bytes_moved,flops,arithmetic_intensity
attention,16,8991.469705826603,0.5240359100153423,106364928.0,105971712.0,0.9963031423290203
mlp,16,8166.647770442069,0.4759640899846576,882343936.0,3523215360.0,3.9930181602109407
